userID,itemID
13042,9402
13042,9873
17458,5037
17458,5146
17458,5323
2530,277
2530,1368
2530,3447
11947,3519
11947,4516
11947,4517
11947,4543
11947,4704
10541,3487
10541,3202
10541,4115
10541,3920
10541,5155
10541,6814
10541,8387
10541,6842
10541,9595
9956,2915
9956,7492
9956,9298
9956,10505
9956,8680
8480,6948
8480,8360
8480,2227
8480,8611
8480,8839
8480,9102
8480,9343
8480,7816
8480,9095
14800,6730
14800,6645
14800,4167
1399,130
1399,104
1399,604
1399,820
1399,666
1399,906
1399,212
1399,1240
1399,877
1399,1467
1399,1339
1399,1532
1399,1977
1399,1965
1399,2318
1399,1168
1399,1892
1399,2586
1399,2389
1399,2636
1399,2621
1399,2771
1399,2171
1399,2710
1399,2942
1399,3120
1399,404
1399,2722
1399,3142
1399,2534
1399,3055
1399,985
1399,3235
1399,3303
1399,3317
1399,3220
1399,2679
1399,2099
1399,3221
1399,3668
1399,3299
1399,3014
1399,3775
1399,3677
1399,3847
1399,3930
1399,3845
1399,606
1399,5203
1399,3945
1399,5231
1399,3638
1399,5366
1399,5268
1399,5767
1399,4532
1399,5357
1399,3852
1399,6561
1399,6268
1399,6643
1399,6894
1399,6466
1399,6562
1399,7215
1399,6891
1399,6890
1399,4317
1399,6384
1399,5814
1399,7981
1399,8715
1399,7636
1399,8165
1399,8361
1399,7628
1399,8616
1399,6512
1399,8590
1399,8159
1399,10012
1399,9267
1399,9924
467,9806
467,7980
467,37
467,8012
467,8841
467,9350
467,8283
467,8490
467,9824
467,7632
467,10115
467,10103
467,10271
3711,5070
3711,699
3711,4135
3711,6221
3711,6765
3711,10202
12216,8151
12216,3536
12216,8147
7080,2560
7080,2542
7080,1689
7080,2736
7080,3160
7080,1919
7080,3435
7928,3495
7928,1992
7928,3147
7928,3347
7928,2357
7928,3428
7928,3325
7928,2873
7928,3611
7928,2193
7928,2040
7928,4804
7928,3978
7928,5769
7928,5621
7928,7278
7928,6120
7928,3733
7928,5291
7928,5654
7928,5926
9431,2642
9431,3414
9431,5863
9431,6592
9431,8892
21900,7764
21900,8025
21900,7727
21900,7861
21900,6883
21900,6900
21900,8998
23297,7969
23297,9859
23297,10203
23297,10209
23297,10237
23297,10238
16421,4658
16421,5823
16421,6742
16421,7333
16421,7678
16421,8479
9170,2548
9170,5571
9170,7222
9170,6268
9170,7471
9170,5523
9170,6398
9170,6696
9170,7674
9170,8049
23695,9993
23695,9973
23695,8564
23695,9972
23695,10107
23695,10393
23695,10390
23695,9970
23695,9974
23695,10136
23695,10137
23695,9967
23695,9971
2988,910
2988,1255
2988,1004
3099,1131
3099,3850
3099,5268
3099,8344
3099,445
11803,8012
11803,6492
11803,3513
11803,5993
11803,5227
11803,7373
10973,3323
10973,7818
10973,9570
10973,10294
21297,7006
21297,6771
21297,9579
23619,8764
23619,9126
23619,8412
18937,6465
18937,5461
18937,8064
18937,8328
18937,8841
1734,7913
1734,9759
1734,3596
1734,141
1734,599
5119,1159
5119,3084
5119,3118
5119,3131
1729,1264
1729,1503
1729,1360
1729,1637
1729,141
1729,1708
1729,2600
1729,4374
1729,5626
1729,6412
1729,5330
1729,6917
1729,6960
14337,7033
14337,7328
14337,7610
14337,5928
14337,8229
14337,4042
14337,4540
14337,4979
14337,6248
14337,6303
21369,6792
21369,8315
21369,9709
5614,1263
5614,6492
5614,7597
20593,8665
20593,6595
20593,9343
20578,9675
20578,8602
20578,6418
22596,7620
22596,8004
22596,8636
22596,8791
22596,10186
312,29
312,2923
312,2954
312,1668
312,3115
312,3378
312,3980
312,3322
312,4216
312,4990
312,4850
312,5449
312,8569
24185,10030
24185,10305
24185,10345
564,167
564,412
564,40
564,111
564,201
564,214
564,650
564,676
564,1430
564,2351
564,2086
564,2422
564,2600
564,3555
22926,7576
22926,8707
22926,10580
22926,9701
13454,4995
13454,5973
13454,7656
13454,8027
13454,7614
13454,8197
13454,3852
13454,8206
13454,8838
13454,8003
7456,3561
7456,3926
7456,3775
7456,1783
7456,4109
7456,3627
7456,4574
7456,4866
7456,5892
7456,5533
7456,7205
3668,687
3668,2337
3668,2834
14932,7027
14932,8084
14932,4212
14932,7912
2495,786
2495,1467
2495,3013
2495,3930
2495,3775
2495,655
2495,271
2495,5986
2495,5391
2495,1896
2495,8207
7583,3495
7583,1810
7583,2454
7583,2499
7583,2524
7583,3242
7583,3275
16962,8093
16962,7491
16962,8401
16962,4852
16962,5390
11333,6945
11333,6948
11333,3398
11333,8574
11333,8590
11333,10056
11333,10054
11333,10055
11333,9102
11333,10058
11333,5018
11333,5504
7661,3295
7661,3323
7661,1847
7661,3841
7661,4167
7661,4169
7661,4374
7661,4427
7661,4534
7661,3854
7661,3855
7661,4939
7661,4558
7661,4542
7661,5205
7661,5075
7661,5690
7661,5596
7661,6278
7661,5810
7661,5360
7661,5151
7661,5915
7661,6322
5846,1341
5846,1907
5846,1875
5846,2157
13379,8028
13379,8208
13379,3852
1888,4577
1888,155
1888,6144
1888,6623
1888,7715
16747,4765
16747,6019
16747,8871
16747,9312
16747,9381
9185,2554
9185,3851
9185,5390
9185,5687
9185,6413
9185,6757
8580,2268
8580,2480
8580,2780
8580,3278
8580,6551
8580,6862
8580,6310
8580,6589
8580,8630
8580,8806
6971,1671
6971,3019
6971,5059
6971,5240
5335,1202
5335,3562
5335,3585
5335,3544
18354,5298
18354,7598
18354,9102
18354,9390
5442,6743
5442,9093
5442,9219
5442,1228
14644,4137
14644,8647
14644,8659
14644,9065
14644,8988
14644,8112
14644,5332
14644,7545
13716,3858
13716,4299
13716,3965
13716,4278
13716,4563
13716,4277
19094,10496
19094,10302
19094,10208
19094,10206
19094,10205
19094,10209
19094,9776
19094,5497
19094,8490
19094,10294
19094,10207
19094,9777
19094,8890
19094,6944
19094,9065
19094,10491
19094,10490
19094,10256
19094,10645
19094,10646
19094,10650
19094,10180
19094,9635
19094,10525
19094,10355
19094,9753
15242,7786
15242,4281
15242,5489
10097,8863
10097,2968
10097,2969
10097,4015
10097,7869
8697,2337
8697,2647
8697,3001
22867,7554
22867,8941
22867,9918
22867,9527
22867,9117
15213,4278
15213,5262
15213,7207
15213,7208
16537,9539
16537,9545
16537,4687
16537,6593
16537,6674
16537,7279
16537,8780
16537,8785
16537,8830
16537,9242
16537,8814
16537,9524
16537,7832
16537,10161
16537,9532
16537,10332
16537,10443
16537,10015
16537,8717
9968,7406
9968,2918
9968,7299
14600,4215
14600,4968
14600,4133
20015,8691
20015,8612
20015,9403
20015,7585
20015,7263
20015,9267
21179,7576
21179,8401
21179,7435
21179,6643
18805,9285
18805,9384
18805,9281
22218,6941
22218,8656
22218,9402
10935,3323
10935,8483
10935,8427
10935,7007
10935,6707
10935,8892
10935,5390
10935,9793
10935,3855
10935,4137
10935,7913
10935,3830
10935,5329
10935,6648
10935,4439
14970,6953
14970,8151
14970,8919
14970,9097
14970,7582
14970,8616
14970,4216
14970,4645
14970,8401
14970,8404
11227,3356
11227,3516
11227,6590
11227,7901
11227,7487
12695,3733
12695,4532
12695,4791
12695,5026
12695,5075
12695,6872
12695,6342
12695,7468
12695,7684
12695,7551
22282,9444
22282,8003
22282,9816
646,42
646,112
646,177
646,1221
2348,250
2348,5857
2348,5446
2348,6720
12498,3630
12498,4648
12498,4697
667,478
667,4546
667,6585
16948,4845
16948,5579
16948,5996
985,7619
985,75
985,2803
985,3757
3091,441
3091,2001
3091,668
3091,1624
7103,5505
7103,5283
7103,4350
7103,5573
7103,2603
7103,4339
10610,3235
10610,4808
10610,3920
10610,5690
10610,5716
10610,5268
10610,7593
10610,6859
10610,9267
10610,8207
10610,9735
8515,3139
8515,3191
8515,4416
8515,4621
8515,5297
8515,5646
14747,4166
14747,4728
14747,4765
16216,6595
16216,4574
16216,6828
23789,8611
23789,8626
23789,9196
23789,9505
23789,10102
19413,5724
19413,5984
19413,6284
19413,7436
19413,8401
19413,8403
17914,6545
17914,5155
17914,6585
17914,6579
17914,8614
21016,6588
21016,8120
21016,7619
21016,8210
21016,8363
9534,7338
9534,2871
9534,4595
9534,8823
9534,7614
9534,7699
9534,6264
9534,6683
9534,5017
9534,5390
9534,6885
9534,8362
9534,9477
9534,10515
9534,2706
3083,441
3083,1210
3083,1998
1322,2852
1322,1470
1322,101
18158,5916
18158,5792
18158,7163
18158,9166
7542,2013
7542,2053
7542,1804
13962,3874
13962,4538
13962,5936
13962,5974
22571,7220
22571,7638
22571,7913
22571,9045
2168,204
2168,1010
2168,8764
2168,8960
4333,906
4333,1744
4333,2621
10995,4014
10995,5150
10995,4678
10995,4639
10995,3323
15696,4438
15696,4993
15696,5029
15696,5762
23652,8517
23652,8602
23652,10304
10762,3363
10762,3523
10762,3664
10762,3308
10762,3390
10762,3490
10762,3506
10762,3787
10762,3294
19922,9881
19922,9604
19922,6018
19922,6874
19922,8659
23097,7633
23097,7816
23097,8588
24239,10055
24239,10263
24239,10321
22678,7349
22678,8550
22678,8827
1041,1092
1041,1075
1041,1202
1041,81
10340,3084
10340,5081
10340,6216
6000,1353
6000,10169
6000,10263
5095,1143
5095,1235
5095,1685
5095,2528
5095,2755
5095,2968
5095,3202
5095,3460
5095,4141
7360,8206
7360,5489
7360,1755
7360,2603
17542,5058
17542,6492
17542,7637
13852,3865
13852,8388
13852,9733
13852,7673
2469,272
2469,269
2469,282
2469,1020
21828,8069
21828,8971
21828,9689
21828,9816
21828,6866
11144,6269
11144,8006
11144,5180
11144,8876
11144,7618
11144,7307
11144,8079
11144,8160
11144,4282
11144,6857
11144,5147
11144,9394
11144,8643
11144,8878
11144,7131
11144,9725
11144,6156
15319,4297
15319,6492
15319,6585
15319,6793
15319,6878
15319,6885
15319,7615
15319,7777
15319,7818
18218,6455
18218,5237
18218,8086
18218,6372
18218,8217
18218,8951
15521,6216
15521,7156
15521,7433
15023,5732
15023,4233
15023,6982
15023,7637
15023,4801
15023,7786
15023,7880
15023,7211
15023,5501
15023,7373
6053,1358
6053,3855
6053,8152
6053,9201
15350,5158
15350,6926
15350,4300
15350,4875
15350,8084
15350,8014
15350,5565
15350,7786
7128,1689
7128,2803
7128,3859
7128,5205
7128,5939
15261,5158
15261,4285
15261,7575
3750,2452
3750,733
3750,3787
21944,6887
21944,8854
21944,7818
21944,8151
21944,9789
13196,3851
13196,5018
13196,5803
13196,3850
13196,4542
13196,6545
13196,6053
13196,5151
878,62
878,519
878,987
878,926
878,1453
878,1708
878,1622
878,1717
878,2047
878,171
878,2273
878,2353
878,1949
878,1202
878,2008
878,2229
878,2706
878,2707
878,771
21178,7901
21178,8490
21178,7640
21178,7636
21178,6643
21178,8444
19579,6813
19579,6930
19579,5816
15821,6723
15821,4491
15821,6604
15821,6570
15821,6261
15821,4646
15821,7274
24026,9728
24026,9946
24026,10002
24026,9950
24026,9180
3924,6716
3924,808
3924,3291
3924,4076
3924,4839
3924,5854
3924,7014
3924,5125
3924,8720
3924,7605
3924,8229
3924,2437
3924,6892
3924,5470
3924,5289
3924,7704
3924,5544
3924,7708
14777,6264
14777,6781
14777,4167
3965,1589
3965,1953
3965,2216
3965,816
23915,8789
23915,9523
23915,9610
23915,10064
23915,10469
23915,9660
23915,9967
23915,9975
23273,7913
23273,9818
23273,9994
13604,8713
13604,3855
13604,4660
13604,5443
14013,4285
14013,3897
14013,8866
14013,4540
14013,5435
14013,7369
14013,7872
14013,8467
14013,8386
14013,8726
12965,3830
12965,6152
12965,8031
8546,2252
8546,3380
8546,7656
17091,4903
17091,5390
17091,8315
7027,3775
7027,1847
7027,1686
7027,7225
9351,5768
9351,4049
9351,2990
9351,5473
9351,6626
9351,2603
9351,7104
9351,3036
9351,3021
19171,5535
19171,7357
19171,7777
19171,7383
19171,7766
19171,8274
19171,6828
2838,383
2838,387
2838,7869
24038,9211
24038,10054
24038,10317
24038,10057
20224,6938
20224,9511
20224,8552
20224,6225
20224,9195
20224,9647
20224,6591
20224,8874
20224,9650
20224,10030
20224,7331
20224,8714
2542,5121
2542,285
2542,5061
2542,6966
2542,5702
2542,6778
2335,4281
2335,6881
2335,4938
2335,2824
1444,109
1444,579
1444,142
1444,965
1444,1024
1444,982
1444,1057
1444,1095
1444,786
1444,1338
1444,1516
1444,1773
1444,2332
11195,3338
11195,5556
11195,5861
18013,5158
18013,6142
18013,7028
9830,6341
9830,9219
9830,6866
9830,9882
9830,8605
9830,8672
9830,8766
9830,7912
9830,3329
9830,9761
9830,6799
9830,7110
9830,7163
9830,7641
9830,2859
9830,7619
9830,5648
22436,7112
22436,9099
22436,9157
22436,8560
22436,9199
20982,6884
20982,6581
20982,7339
20982,7281
20982,10467
20982,10466
20982,10379
20982,10286
20982,10270
20982,10266
20982,10256
20982,10140
20982,10029
20982,10469
20982,9969
20982,8643
20982,8404
20982,8401
20982,6836
20982,6799
20982,10030
11075,4096
11075,3841
11075,6484
11075,6492
11075,6729
11075,5084
11075,3323
11075,4169
11075,4875
11075,9168
11075,9591
11075,9993
8646,7690
8646,10054
8646,10058
8646,10079
11629,3499
11629,5144
11629,5298
11629,6423
11629,7517
6831,1627
6831,1881
6831,1630
6831,1739
6831,1968
6831,1969
16082,4542
16082,6202
16082,5096
16082,7182
16082,6157
16082,6882
16082,4678
16082,5690
16082,5842
16082,6142
16082,6517
16082,7348
7792,3679
7792,4626
7792,1915
7792,4162
8808,2383
8808,5109
8808,5985
8808,8833
8808,9803
8808,9977
8808,6427
1808,1092
1808,2464
1808,150
1808,1796
10063,6786
10063,7305
10063,2954
10063,7901
10063,8617
10063,7691
10063,6705
3018,2873
3018,5026
3018,420
3018,2351
6277,1401
6277,3917
6277,3520
6277,1686
6277,2619
6277,3064
2452,269
2452,2741
2452,3592
19610,5868
19610,9573
19610,9632
19610,5823
5918,1341
5918,1408
5918,1442
5918,2085
5918,2230
5918,2279
9109,4555
9109,4058
9109,5706
9109,2507
9109,4900
9109,5608
3093,1728
3093,687
3093,2738
3093,443
3093,978
3093,1354
3093,2337
3093,2268
3093,3447
3093,3740
3093,2895
1465,936
1465,111
1465,943
1465,853
22311,7946
22311,8869
22311,7163
22311,6985
9284,2713
9284,2698
9284,2821
9284,2600
9284,2863
9284,2835
9284,3141
9284,2641
9284,2722
3640,958
3640,678
3640,883
3640,1584
3640,1459
3640,1614
3640,1507
18658,5390
18658,10477
18658,8859
18658,8379
6767,1570
6767,2894
6767,3374
383,34
383,791
383,1354
383,1478
13578,3862
13578,4208
13578,4500
13578,5156
13578,6496
13578,6492
13578,6325
13578,8032
13578,8208
13578,3855
13578,10208
17398,5010
17398,8410
17398,8401
5550,1945
5550,1888
5550,1251
14640,4137
14640,7156
14640,6373
14640,7465
14640,5490
14640,9377
14640,6961
14640,9396
14640,10338
14640,7697
12003,5338
12003,3536
12003,3535
12003,4649
5502,5258
5502,5268
5502,7088
5502,1231
5502,6900
5502,6951
5502,6886
5502,8402
5502,7205
1700,3830
1700,9454
1700,139
1700,3407
1700,4429
14364,4061
14364,7627
14364,8599
14364,8623
16363,6202
16363,5775
16363,6144
16363,6574
16363,6053
16363,4646
16363,6157
16363,7177
16363,6397
16363,6851
16363,4835
16363,7663
16363,8367
16363,6844
16363,6906
16363,7299
16363,8208
8,4939
8,4204
8,4215
8,4216
8,4395
8,4364
8,4961
8,4903
8,4542
8,4532
8,3906
8,4086
8,5971
8,3841
8,6884
8,4297
8,6324
8,3857
8,5381
8,5075
8,6097
8,5258
8,6517
8,4839
8,6466
8,7698
8,483
8,226
8,7512
8,183
8,177
8,6567
8,6910
8,7665
8,8382
8,6426
8,7491
8,6945
8,488
8,306
8,7297
8,9134
8,8572
8,8919
8,9159
8,7640
8,8165
8,9080
8,8366
8,5489
8,7601
8,9229
8,4500
8,0
8,8587
8,8585
8,6930
8,10321
8,10222
8,10081
8,10057
8044,3317
8044,4019
8044,3538
8044,2404
8044,2403
8044,2036
21391,6793
21391,7562
21391,9102
16372,4648
16372,6787
16372,6795
16372,8267
2248,899
2248,223
2248,1158
2248,1276
2248,1354
2248,1478
16138,4543
16138,7397
16138,9428
16138,7581
17073,4900
17073,5434
17073,5804
9469,2671
9469,9231
9469,5994
360,33
360,40
360,481
360,784
360,34
22882,7845
22882,8900
22882,9249
22882,9349
22882,9854
22882,9944
24091,9407
24091,9439
24091,10169
22548,8591
22548,8098
22548,8645
23051,8164
23051,9366
23051,9250
23051,7604
23051,10054
23051,10056
23051,10247
23051,10257
23051,10305
23051,10340
23051,10501
7024,8309
7024,8543
7024,8259
7024,8317
7024,9391
23747,8988
23747,8590
23747,8855
24214,10054
24214,10209
24214,10299
8260,2697
8260,8626
8260,9393
8260,2139
8260,3295
8260,8159
8260,9595
19753,7818
19753,8126
19753,9405
5872,1341
5872,1494
5872,2500
305,28
305,222
305,216
305,269
13557,3854
13557,6937
13557,6592
22590,9963
22590,7246
22590,10155
22590,9820
22590,10091
22590,7876
22590,8886
22590,7564
22590,9249
22590,10148
22590,7444
21545,7601
21545,6890
21545,6814
21545,6898
21545,7956
11616,3495
11616,5343
11616,6563
12050,3900
12050,6492
12050,3536
12050,8543
178,16
178,913
178,856
178,1354
22312,6985
22312,7939
22312,8988
9958,2916
9958,4844
9958,6023
9958,6588
9958,7139
18264,5535
18264,6642
18264,6957
12035,3737
12035,3841
12035,8573
2127,4340
2127,2641
2127,4089
2127,4686
2127,3518
2127,6588
2127,5802
2127,201
18187,6584
18187,7202
18187,8145
18187,8938
18187,8732
18187,9230
18187,8479
18187,5222
18187,7106
18187,8125
18187,9287
18187,9402
18187,9303
18187,9597
18187,10299
18187,10205
18187,10167
18187,9169
18187,7913
18187,9980
18170,7510
18170,6822
18170,6877
16907,6101
16907,5160
16907,6203
16907,5914
16907,6644
16907,5680
16907,6293
16907,6590
16907,6570
16907,6488
16907,7038
16907,6423
16907,6760
16907,7181
4405,936
4405,1162
4405,7205
9688,2764
9688,3242
9688,3337
9688,4166
9688,7668
9688,8165
9688,8846
9688,7150
19570,9403
19570,5811
19570,6898
19570,8443
22416,7089
22416,7923
22416,7864
22416,9242
22416,9528
22416,9673
22416,8246
8476,3841
8476,3323
8476,2226
8476,5097
21858,8117
21858,8364
21858,7433
21858,8840
21858,6873
21858,9519
5211,1952
5211,2795
5211,6137
5211,2932
5211,3202
12341,3565
12341,9720
12341,3737
12341,10179
21719,6861
21719,7593
21719,7638
9677,2759
9677,3314
9677,5634
19400,5716
19400,6289
19400,6495
19400,6894
835,57
835,6593
835,4166
835,5801
835,5829
835,6316
835,6576
21267,6730
21267,8257
21267,8256
21267,8227
21267,8558
13764,3862
13764,5156
13764,6397
22445,7131
22445,7408
22445,8660
22445,8723
5169,1165
5169,1866
5169,1515
21239,6705
21239,8261
21239,7601
21239,9978
21239,9979
21239,8615
21239,10230
21239,10257
21239,10515
21239,7041
15542,4359
15542,7102
15542,7130
4613,5082
4613,979
4613,7640
4613,8605
4613,1924
4613,5241
8016,2025
8016,3192
8016,3295
8016,5790
8930,3642
8930,2894
8930,4825
8930,3322
21292,7214
21292,8116
21292,6763
21292,7303
21292,7691
21292,8654
21292,8791
21292,8645
16439,4659
16439,7221
16439,7177
16439,7157
16439,7140
16439,6527
16439,6518
16439,6385
16439,7274
16439,6325
16439,6343
16439,5710
16439,5279
16439,5180
16439,4801
16439,6239
16439,7353
16439,6156
16439,6033
16439,6459
16439,5443
8156,7071
8156,7635
8156,7524
8156,7941
8156,2085
8156,3864
8156,6255
8156,8959
8156,8160
12315,3553
12315,6589
12315,7619
12315,8075
12315,8869
12315,8502
12315,10410
12315,5872
12315,6590
15953,8802
15953,9526
15953,8626
15953,4517
15953,4631
15953,4875
15953,5324
15953,5404
15953,5801
15953,6316
15953,7095
15680,4431
15680,5142
15680,6402
3189,1875
3189,2058
3189,2026
3189,2128
3189,1162
3189,2323
3189,484
3189,2437
3189,2426
3189,2068
3189,1956
3189,1924
3189,1323
3189,1320
3189,1294
3189,2463
6943,1666
6943,1727
6943,1722
7477,2240
7477,1785
7477,2274
7477,3384
7477,4486
7477,4994
7477,5406
7477,5311
7477,4444
7477,7770
8758,2354
8758,6167
8758,6312
21967,9267
21967,6891
21967,9668
21967,10054
21967,10056
17888,5257
17888,5724
17888,5995
17888,5998
17888,6038
17888,6081
17888,6082
17530,6103
17530,6053
17530,5053
17530,6326
17530,6988
17530,7049
17530,8056
1855,155
1855,1010
1855,2177
1855,2455
1855,5444
1855,7966
4383,925
4383,2743
4383,6916
4383,4250
13084,3830
13084,5763
13084,7594
13084,8064
9065,3906
9065,2493
9065,3298
9065,3859
9065,5056
9065,4579
9065,4851
3062,438
3062,440
3062,8652
3062,10209
3062,10237
560,40
560,1722
560,1255
3607,669
3607,1134
3607,876
13073,3830
13073,7357
13073,6907
13073,9285
13073,10119
10145,3167
10145,4527
10145,4593
10145,2988
7992,2012
7992,3851
7992,5262
2475,1341
2475,1348
2475,1351
2475,269
6982,1671
6982,1967
6982,2260
14825,4168
14825,6439
14825,7364
1570,117
1570,927
1570,1223
1570,1717
24243,10055
24243,10056
24243,10058
14426,7152
14426,4086
14426,4367
14426,4939
17178,10327
17178,8586
17178,4929
17178,9481
17178,9486
17178,10002
21888,9250
21888,9560
21888,6891
21888,7556
21888,6880
10661,3250
10661,3678
10661,5902
10661,4669
10661,3870
10661,4352
10661,5127
10661,6416
10661,8177
10661,5346
6706,1667
6706,1773
6706,2092
6706,1544
6706,1691
6706,1696
6706,2016
6706,2028
7030,1686
7030,7924
7030,8116
7030,3235
7030,5224
7030,3775
7030,7042
5207,1169
5207,1970
5207,2254
5207,2034
5207,2301
5207,1606
5207,2129
5207,2163
5207,2531
5207,1752
5207,2070
5207,2432
5207,2180
5207,1627
8984,5066
8984,4626
8984,6214
8984,2821
8984,3984
8984,4162
8984,2448
8984,6051
8984,4964
8984,5834
8984,6432
8984,6455
8984,5491
8984,6521
8984,6727
8984,7128
20028,7564
20028,8408
20028,8512
20028,6056
20162,6159
20162,10387
20162,10056
20162,10322
20162,10530
20162,6937
20162,10594
14448,5793
14448,5353
14448,4095
14448,4448
6229,1840
6229,3024
6229,3350
20572,9911
20572,9881
20572,9960
20572,8860
20572,6807
20572,10142
20572,10139
20572,6411
20572,9181
20572,9366
20572,9086
16296,5093
16296,4616
16296,6797
16264,4596
16264,4700
16264,4779
12449,3610
12449,5563
12449,9494
16891,6085
16891,6427
16891,5354
16891,7131
16891,4835
16891,7493
16891,7672
9784,3181
9784,3229
9784,3380
9784,3373
9784,2828
9784,3265
9784,3298
9784,3597
9784,3404
9784,3384
5623,2736
5623,3323
5623,1689
5623,4486
5623,4533
5623,4043
5623,4077
5623,1263
5623,4744
5623,5416
5623,5432
5623,4816
5623,4995
5623,5973
5623,6884
5623,5155
5623,7576
5623,9094
5623,8005
11655,3505
11655,5582
11655,7939
4112,1294
4112,1311
4112,1437
4112,1470
4112,1514
4112,1488
4112,1385
4112,1224
4112,1312
4112,1396
4112,1624
4112,1711
4112,1240
4112,1893
4112,1901
4112,1635
4112,851
4112,1976
4112,2012
4112,1633
3605,791
3605,1004
3605,1158
3605,1193
3605,851
3605,1090
3605,1143
21281,6750
21281,8773
21281,9357
18718,8922
18718,5390
18718,9798
4709,1198
4709,1239
4709,1004
12754,3738
12754,4347
12754,4470
12754,4451
12754,5554
12754,6538
22567,8516
22567,8683
22567,8855
22567,9098
364,1354
364,1374
364,1523
364,1515
364,1518
364,1819
364,1722
364,1895
364,1859
364,1554
364,1622
364,1341
364,1455
364,1359
364,1357
364,1616
364,883
364,1513
364,1487
364,1653
364,1295
364,1294
364,1245
364,1133
364,1004
364,915
364,851
364,40
364,46
364,827
364,588
364,1959
364,1858
364,1318
364,1886
364,1781
364,2005
364,2017
364,34
364,1736
364,842
364,99
364,2026
364,328
364,2128
364,1711
364,2315
364,2166
364,2383
364,2160
364,2366
364,2316
364,2433
364,2492
364,2434
364,2269
364,2178
364,2895
364,2919
364,2958
364,3185
24238,10055
24238,10059
24238,10079
1126,88
1126,7119
1126,8869
16344,4633
16344,7892
16344,7427
16344,7695
16344,7786
15185,4270
15185,4639
15185,5085
15185,5204
10465,3165
10465,3516
10465,3598
10465,3331
10465,3974
10465,6484
10465,6518
10465,7819
10465,8528
10465,8601
10465,6783
10465,8008
10465,10051
10465,10043
19338,5669
19338,7056
19338,6826
1457,3186
1457,111
1457,212
1457,680
1457,1744
1457,2917
1186,1603
1186,97
1186,779
1186,419
1186,253
1186,2346
1186,3464
24000,9126
24000,9913
24000,10225
21666,10047
21666,10332
21666,9720
21666,9628
21802,6853
21802,7224
21802,6906
2453,658
2453,1102
2453,596
2453,883
2453,269
2453,411
2453,1202
4758,2056
4758,1341
4758,1013
4758,4322
4758,2908
4758,5058
4758,8084
12687,3851
12687,4214
12687,3850
1314,101
1314,250
1314,1477
3396,586
3396,958
3396,1360
18764,9746
18764,5397
18764,9989
18764,10599
2106,1461
2106,1341
2106,1437
2106,1875
2106,194
2106,1722
19552,7576
19552,7818
19552,5804
19552,6898
6586,1487
6586,1728
6586,1925
23761,8598
23761,9095
23761,9096
23910,8775
23910,8776
23910,9273
23910,9650
14831,5116
14831,5097
14831,5695
14831,4212
14831,4278
14831,4169
2485,269
2485,612
2485,632
2485,1041
2485,849
13905,4234
13905,3867
13905,4639
13905,5097
13905,6200
13905,5096
13905,7073
13905,6574
13905,6486
13905,6035
13905,6157
13905,7275
13905,4651
13905,8066
13905,6423
13905,6783
13905,4543
13905,7517
13905,8647
13905,8208
13905,9460
13905,8160
20410,6498
20410,6700
20410,6325
20410,7026
20410,7293
20410,7224
20410,7552
20410,8057
20410,6854
20410,7499
20410,7458
20410,8064
20410,8290
20410,6793
20410,6788
20410,7983
20410,8276
20410,6805
20410,6789
20410,8267
20410,7980
20410,8410
20410,8919
20410,8630
20410,9235
6330,1408
6330,3205
6330,4377
1084,86
1084,825
1084,648
24254,10203
24254,10592
24254,10626
24254,10340
24254,10299
24254,10263
14452,4098
14452,5145
14452,6453
14452,6126
15725,5635
15725,4574
15725,5641
20937,6570
20937,9980
20937,10196
20937,7941
24263,10092
24263,10179
24263,10307
10384,8958
10384,10008
10384,10066
10384,10169
10384,10054
10384,9993
11382,5898
11382,5916
11382,3406
11382,3509
11382,3536
11382,6972
11382,8841
23321,8010
23321,8009
23321,10115
10008,2924
10008,7370
10008,7491
10008,9373
10008,3885
10008,4839
10008,5390
20394,6323
20394,9728
20394,10129
20394,10493
20394,6823
17012,4880
17012,6450
17012,8860
17012,9094
23487,8284
23487,9825
23487,8361
14012,3897
14012,3992
14012,4415
14012,4623
14012,4688
14012,4800
14012,4818
7988,2012
7988,2470
7988,2502
12191,6694
12191,3536
12191,6903
6390,1437
6390,1712
6390,1710
18743,8724
18743,5392
18743,9433
8254,2134
8254,2170
8254,4910
23790,9155
23790,8611
23790,9203
23790,9546
23790,9804
1688,137
1688,141
1688,142
1688,155
1688,156
1688,162
1688,594
14171,3960
14171,4880
14171,7794
11688,3509
11688,7638
11688,7913
11688,9303
11688,9438
23609,8598
23609,10417
23609,10428
23609,8404
23609,9101
23609,9787
23609,10626
14898,4201
14898,4365
14898,4621
14898,5259
3202,486
3202,1217
3202,3536
16672,4737
16672,4767
16672,5727
15626,4394
15626,6409
15626,8233
6549,1661
6549,1957
6549,2012
20461,9706
20461,7257
20461,8044
20461,8971
20461,9502
20461,6373
20461,9552
20461,9808
20461,10215
20461,9192
7124,1689
7124,5160
7124,7097
7124,8005
12888,7071
12888,3774
12888,6985
12888,7595
12888,4334
12888,7557
3695,2611
3695,2960
3695,687
3695,2836
3695,2722
3695,2600
3695,2664
9571,2720
9571,2803
9571,7073
9571,3852
9571,6899
9571,7604
9571,8159
9571,8590
9571,8612
10774,3507
10774,3506
10774,3330
10774,3489
10774,3335
10774,3388
10774,3297
10774,3331
10774,3776
10774,3560
10774,3523
10774,3862
10774,3905
10774,4208
10774,3438
10774,3322
